42,1615;50;41,34575
42,188;50;41,856022
42,2145;50;41,498831
42,241;50;41,600886
42,2675;50;41,243695
42,294;50;41,907049
42,3205;50;41,243695
42,347;50;41,753967
42,3735;50;41,294722
42,4;50;41,498831
42,4265;50;41,192668
42,453;50;41,396777
42,4795;50;41,192668
42,506;50;41,090613
42,5325;50;41,141641
42,559;50;41,090613
42,5855;50;41,396777
42,612;50;41,243695
42,6385;50;41,039586
42,665;50;40,886505
42,6915;50;41,090613
42,718;50;42,009103
42,7445;50;41,498831
42,771;50;41,70294
42,7975;50;41,856022
42,824;50;41,651913
42,8505;50;41,856022
42,877;50;41,651913
42,9035;50;42,111158
42,93;50;41,70294
42,9565;50;41,958076
42,983;50;42,315267
43,0095;50;42,009103
43,036;50;42,009103
43,0625;50;42,26424
43,089;50;42,111158
43,1155;50;42,162185
43,142;50;42,111158
43,1685;50;42,009103
43,195;50;42,162185
43,2215;50;42,417321
43,248;50;42,060131
43,2745;50;42,366294
43,301;50;42,468348
43,3275;50;42,162185
43,354;50;42,62143
43,3805;50;42,468348
43,407;50;42,468348
43,4335;50;42,570403
43,46;50;42,111158
43,4865;50;42,213212
43,513;50;41,856022
43,5395;50;42,009103
43,566;50;41,907049
43,5925;50;42,111158
43,619;50;42,213212
43,6455;50;42,417321
43,672;50;42,468348
43,6985;50;42,315267
43,725;50;42,468348
43,7515;50;42,417321
43,778;50;42,723485
43,8045;50;42,366294
43,831;50;42,62143
43,8575;50;42,162185
43,884;50;42,62143
43,9105;50;42,468348
43,937;50;42,62143
43,9635;50;42,162185
43,99;50;42,876566
44,0165;50;42,519376
44,043;50;42,825539
44,0695;50;42,315267
44,096;50;42,162185
44,1225;50;42,417321
44,149;50;41,651913
44,1755;50;42,213212
44,202;50;41,907049
44,2285;50;42,26424
44,255;50;42,060131
44,2815;50;42,366294
44,308;50;42,570403
44,3345;50;42,62143
44,361;50;42,519376
44,3875;50;42,570403
44,414;50;42,672457
44,4405;50;42,62143
44,467;50;42,570403
44,4935;50;42,26424
44,52;50;42,570403
44,5465;50;41,907049
44,573;50;42,009103
44,5995;50;41,753967
44,626;50;42,060131
44,6525;50;42,570403
44,679;50;41,753967
44,7055;50;42,468348
44,732;50;42,519376
44,7585;50;42,876566
44,785;50;43,029648
44,8115;50;42,723485
44,838;50;42,774512
44,8645;50;42,213212
44,891;50;42,366294
44,9175;50;42,468348
44,944;50;42,162185
44,9705;50;42,774512
44,997;50;42,62143
45,0235;50;42,723485
45,05;50;41,958076
45,0765;50;42,315267
45,103;50;42,315267
45,1295;50;42,162185
45,156;50;42,162185
45,1825;50;42,111158
45,209;50;42,366294
45,2355;50;42,468348
45,262;50;42,26424
45,2885;50;42,315267
45,315;50;42,62143
45,3415;50;42,570403
45,368;50;42,978621
45,3945;50;42,570403
45,421;50;43,029648
45,4475;50;42,468348
45,474;50;43,437866
45,5005;50;42,774512
45,527;50;42,876566
45,5535;50;42,774512
45,58;50;42,927593
45,6065;50;42,570403
45,633;50;42,774512
45,6595;50;42,774512
45,686;50;42,723485
45,7125;50;42,417321
45,739;50;42,519376
45,7655;50;42,366294
45,792;50;42,213212
45,8185;50;42,366294
45,845;50;42,060131
45,8715;50;42,213212
45,898;50;42,060131
45,9245;50;42,825539
45,951;50;42,060131
45,9775;50;42,111158
46,004;50;41,958076
46,0305;50;42,162185
46,057;50;42,672457
46,0835;50;42,366294
46,11;50;42,774512
46,1365;50;42,723485
46,163;50;42,672457
46,1895;50;43,284784
46,216;50;42,774512
46,2425;50;42,978621
46,269;50;43,080675
46,2955;50;42,774512
46,322;50;42,723485
46,3485;50;42,570403
46,375;50;42,570403
46,4015;50;42,519376
46,428;50;42,366294
46,4545;50;42,315267
46,481;50;42,570403
46,5075;50;42,417321
46,534;50;42,927593
46,5605;50;42,570403
46,587;50;42,978621
46,6135;50;43,080675
46,64;50;43,284784
46,6665;50;42,62143
46,693;50;42,978621
46,7195;50;42,774512
46,746;50;43,029648
46,7725;50;42,672457
46,799;50;42,366294
46,8255;50;42,62143
46,852;50;42,468348
46,8785;50;42,468348
46,905;50;42,723485
46,9315;50;42,774512
46,958;50;42,876566
46,9845;50;42,366294
47,011;50;42,774512
47,0375;50;42,366294
47,064;50;42,978621
47,0905;50;42,62143
47,117;50;42,978621
47,1435;50;42,570403
47,17;50;43,080675
47,1965;50;43,080675
47,223;50;42,927593
47,2495;50;42,927593
47,276;50;42,723485
47,3025;50;42,927593
47,329;50;42,570403
47,3555;50;42,519376
47,382;50;42,468348
47,4085;50;42,723485
47,435;50;42,723485
47,4615;50;43,131702
47,488;50;42,978621
47,5145;50;43,233757
47,541;50;43,386838
47,5675;50;43,18273
47,594;50;42,927593
47,6205;50;43,18273
47,647;50;42,468348
47,6735;50;42,519376
47,7;50;42,876566
47,7265;50;42,570403
47,753;50;42,978621
47,7795;50;42,774512
47,806;50;42,927593
47,8325;50;42,978621
47,859;50;42,774512
47,8855;50;42,927593
47,912;50;42,825539
47,9385;50;42,927593
47,965;50;43,386838
47,9915;50;42,927593
48,018;50;43,386838
48,0445;50;43,080675
48,071;50;43,488893
48,0975;50;42,672457
48,124;50;43,18273
48,1505;50;42,927593
48,177;50;42,927593
48,2035;50;42,978621
48,23;50;42,978621
48,2565;50;43,18273
48,283;50;43,080675
48,3095;50;43,386838
48,336;50;42,825539
48,3625;50;42,876566
48,389;50;42,927593
48,4155;50;42,672457
48,442;50;42,62143
48,4685;50;42,723485
48,495;50;42,570403
48,5215;50;42,672457
48,548;50;43,284784
48,5745;50;42,978621
48,601;50;43,53992
48,6275;50;43,18273
48,654;50;43,029648
48,6805;50;42,927593
48,707;50;43,080675
48,7335;50;43,233757
48,76;50;42,927593
48,7865;50;42,62143
48,813;50;42,672457
48,8395;50;41,856022
48,866;50;42,570403
48,8925;50;42,111158
48,919;50;42,162185
48,9455;50;41,804995
48,972;50;42,417321
48,9985;50;42,774512
49,025;50;42,570403
49,0515;50;43,029648
49,078;50;42,723485
49,1045;50;42,774512
49,131;50;43,131702
49,1575;50;42,927593
49,184;50;42,774512
49,2105;50;42,774512
49,237;50;42,570403
49,2635;50;42,774512
49,29;50;42,417321
49,3165;50;43,080675
49,343;50;42,723485
49,3695;50;43,080675
49,396;50;42,570403
49,4225;50;42,978621
49,449;50;42,62143
49,4755;50;42,723485
49,502;50;42,417321
49,5285;50;42,570403
49,555;50;42,570403
49,5815;50;42,62143
49,608;50;42,519376
49,6345;50;42,315267
49,661;50;42,366294
49,6875;50;42,468348
49,714;50;42,825539
49,7405;50;42,62143
49,767;50;43,080675
49,7935;50;42,570403
49,82;50;42,723485
49,8465;50;42,570403
49,873;50;43,18273
49,8995;50;42,825539
49,926;50;43,029648
49,9525;50;43,284784
49,979;50;42,876566
50,0055;50;43,335811
50,032;50;43,131702
50,0585;50;43,488893
50,085;50;43,386838
50,1115;50;43,386838
50,138;50;43,744029
50,1645;50;43,233757
50,191;50;42,978621
50,2175;50;43,131702
50,244;50;43,233757
50,2705;50;43,233757
50,297;50;42,774512
50,3235;50;43,335811
50,35;50;42,876566
50,3765;50;43,335811
50,403;50;43,080675
50,4295;50;43,335811
50,456;50;42,927593
50,4825;50;43,131702
50,509;50;42,927593
50,5355;50;43,18273
50,562;50;42,723485
50,5885;50;42,927593
50,615;50;42,315267
50,6415;50;42,774512
50,668;50;42,162185
50,6945;50;42,723485
50,721;50;42,111158
50,7475;50;42,366294
50,774;50;41,907049
50,8005;50;42,060131
50,827;50;42,162185
50,8535;50;42,162185
50,88;50;42,519376
50,9065;50;42,570403
50,933;50;43,590947
50,9595;50;43,335811
50,986;50;43,488893
51,0125;50;43,233757
51,039;50;43,590947
51,0655;50;43,284784
51,092;50;42,978621
51,1185;50;43,131702
51,145;50;42,927593
51,1715;50;43,18273
51,198;50;43,080675
51,2245;50;43,284784
51,251;50;43,080675
51,2775;50;42,978621
51,304;50;43,335811
51,3305;50;42,672457
51,357;50;42,825539
51,3835;50;42,417321
51,41;50;42,417321
51,4365;50;42,315267
51,463;50;42,366294
51,4895;50;42,315267
51,516;50;42,62143
51,5425;50;41,907049
51,569;50;42,723485
51,5955;50;42,723485
51,622;50;42,978621
51,6485;50;43,18273
51,675;50;43,386838
51,7015;50;43,131702
51,728;50;43,53992
51,7545;50;43,131702
51,781;50;43,53992
51,8075;50;42,927593
51,834;50;42,927593
51,8605;50;42,62143
51,887;50;42,774512
51,9135;50;42,723485
51,94;50;42,519376
51,9665;50;42,978621
51,993;50;42,978621
52,0195;50;42,825539
52,046;50;42,978621
52,0725;50;43,080675
52,099;50;42,774512
52,1255;50;42,927593
52,152;50;42,978621
52,1785;50;43,18273
52,205;50;43,131702
52,2315;50;43,386838
52,258;50;43,131702
52,2845;50;43,846083
